importance,urgency,subject,message
0,0,svn commit: samba r22233 - in 	branches/SAMBA_4_0/source/script/tests: .,message Author Date Mon New Revision samba bin view re Name object
0,0,AccuWeather.com Alert(tm) Advisory  (avcavc),Content Type text plain iso Content Transfer printable Severe and for COASTAL HAZARD MESSAGE NATIONAL WEATHER SERVICE CA SUN O CON S COUNTY COAST COUNTY COAST DOWNTOWN SUN HIGHER THAN NORMAL SURF OVER AND COUNTY STRONG AND WIDESPREAD WEST TO NORTHWEST FLOW WILL CONTINUE TO IMPACT THE COASTAL OF SOUTHERN WHICH WILL GENERATE A MODERATE TO LARGE SHORT PERIOD WIND SWELL THIS WIND SWELL WILL BUILD THROUGH THIS EVENING THEN SLOWLY SUBSIDE THROUGH MORNING AS A RESULT SHORT PERIOD CHOPPY SURF BETWEEN TO WILL CONTINUE ALONG THE AND MOST EXPOSED WEST FACING OF AND COUNTY THROUGH EARLY MORNING LOCAL TO WILL BE POSSIBLE THROUGH THE EVENING STRONG RIP WILL ALSO IMPACT THE AREA THROUGH WHICH WILL MAKE SWIMMING OR IN THESE HIGHER THAN NORMAL VERY DANGEROUS FOR ANYONE IF IN DOUBT JUST STAY OUT Click Here Choose another forecast Enter a or a city state All reserved Content Type text iso Content Transfer printable Content Base Alert Severe and for COASTAL HAZARD MESSAGE NATIONAL WEATHER SERVICE CA SUN O CON S COUNTY COAST COUNTY COAST DOWNTOWN SUN HIGHER THAN NORMAL SURF OVER AND COUNTY STRONG AND WIDESPREAD WEST TO NORTHWEST FLOW WILL CONTINUE TO IMPACT THE COASTAL OF SOUTHERN WHICH WILL GENERATE A MODERATE TO LARGE SHORT PERIOD WIND SWELL THIS WIND SWELL WILL BUILD THROUGH THIS EVENING THEN SLOWLY SUBSIDE THROUGH MORNING AS A RESULT SHORT PERIOD CHOPPY SURF BETWEEN TO WILL CONTINUE ALONG THE AND MOST EXPOSED WEST FACING OF AND COUNTY THROUGH EARLY MORNING LOCAL TO WILL BE POSSIBLE THROUGH THE EVENING STRONG RIP WILL ALSO IMPACT THE AREA THROUGH WHICH WILL MAKE SWIMMING OR IN THESE HIGHER THAN NORMAL VERY DANGEROUS FOR ANYONE IF IN DOUBT JUST STAY OUT Choose another forecast Enter a or a city state All reserved
0,0,Re: [R] Reasons to Use R (no memory limitations :-)),This thread R memory handling with S and Since I routinely use R to process on with sometimes of memory here are some on that Most memory vanish if R is used with any relational My personal preference is because of speed and no used in mode The below apply to any relational unless otherwise stated Most people appear to think about tables as that is to store and load the in one go probably because appropriate function are suggesting this approach Also it is a natural This is convenient if the data set can fit fully in memory but the size of the data set the same way as without the However language directly one can expand the size of the data set R is capable of operating on we just have to stop treating tables as atomic For example assume we have a set of several million and want to analyze some specific subset the following statement SELECT FROM WHERE gender M AND AGE BETWEEN AND will result in to R much smaller than selection of the whole table Also such subset selection may take then from the total assuming the table is properly indexed Also direct can be used to compute some internally in the and bring only the to R SELECT age FROM GROUP BY gender will bring a data frame of two only Admittedly if the data set is really large and we cannot operate on its the above does not help Though I do not believe that this would the the majority of the Naturally going for a system with enough memory will solve some without the but not all of them Relational can be very efficient at as they do not have to do linear when the tables are indexed while R to do a linear scan every time I did not look up the source code of R please correct me if I am wrong Two other where a is better than R especially for large data verification of data correctness for individual a frequent problem with large data combining data from several different of tables into one In summary from R to process extremely large data in a limited memory sometimes even faster then if we had a large memory and kept our data set fully in it Relational perfectly R R help math list mailman r help PLEASE do read the posting guide R project posting guide and provide minimal self reproducible code
0,0,[Slashdot] Headlines for 2007-04-16,Tomcat but need to do more Need to support web security Get stuff done quickly with technology to make your job easier Application Server v based on Apache as us net bid Daily Headline Mailer Is Gaining Traction Among from the slow news day posted by Cliff on Input ask article US Web Dominance from the hello new posted by on The article Donkey Post it from the time on their posted by on It s funny Laugh article Fun and Profit With Obsolete from the what else are you going to do with them posted by on The Almighty Buck hardware article Compete In FIRST Competition from the and high school can only lead to hilarity posted by on Education hardware article Are Mobile Out Bees from the oh i hope this t a late joke posted by on science article This is How We Catch You from the line and worm posted by on Your article Outnumber from the once again is abnormal posted by on The article Critical Security Hole in Wi Fi from the nobody s perfect posted by on Security it article Working Around Vista from the and posted by on article Ledger Community from the i can t you posted by on Censorship article A Symmetrical Cosmic Red Square from the square posted by on Space science article New Not Working In Some from the out posted by on article Liberal Party Legal File from the pirate party platform posted by on The politics article Copyright All reserved You have received this message because you to it on To stop this and other from or to add more or change your please go to your user page my You can log in and change your from there
0,0,Re: [R] Reasons to Use R (no memory limitations :-)),This thread R memory handling with S and Since I routinely use R to process on with sometimes of memory here are some on that Most memory vanish if R is used with any relational My personal preference is because of speed and no used in mode The below apply to any relational unless otherwise stated Most people appear to think about tables as that is to store and load the in one go probably because appropriate function are suggesting this approach Also it is a natural This is convenient if the data set can fit fully in memory but the size of the data set the same way as without the However language directly one can expand the size of the data set R is capable of operating on we just have to stop treating tables as atomic For example assume we have a set of several million and want to analyze some specific subset the following statement SELECT FROM WHERE gender M AND AGE BETWEEN AND will result in to R much smaller than selection of the whole table Also such subset selection may take then from the total assuming the table is properly indexed Also direct can be used to compute some internally in the and bring only the to R SELECT age FROM GROUP BY gender will bring a data frame of two only Admittedly if the data set is really large and we cannot operate on its the above does not help Though I do not believe that this would the the majority of the Naturally going for a system with enough memory will solve some without the but not all of them Relational can be very efficient at as they do not have to do linear when the tables are indexed while R to do a linear scan every time I did not look up the source code of R please correct me if I am wrong Two other where a is better than R especially for large data verification of data correctness for individual a frequent problem with large data combining data from several different of tables into one In summary from R to process extremely large data in a limited memory sometimes even faster then if we had a large memory and kept our data set fully in it Relational perfectly R R help math list mailman r help PLEASE do read the posting guide R project posting guide and provide minimal self reproducible code
0,0,Re: VmWare,message BEGIN MESSAGE Hash Thanks both what you and sa Name object
0,0,[R] Marginal Effects from GLM,Dear Is there a direct way to extract the marginal effects when running discrete choice such as or Thanks and that irresistible new car smell alternative version R help math list mailman r help PLEASE do read the posting guide R project posting guide and provide minimal self reproducible code
0,0,[LH] heard some kate,I singing The Long and Winding Road in a salon in It was part of an s s alternative satellite station Vive I also to she and as I drove through the deep south It was lovely
0,0,"April 16, 2007",Watch and Learn Today s broadcast with a report on the condition of the governor of New Jersey after he was involved in a car accident last week Then we meet the teens who took top prize at a competition And we tour a home that s designed with the environment in mind Earth Day is just around the corner and we want to know what your school is doing to mark the day Send us an I Report about your conservation at EDUCATION Bush meant to help President Bush public frustration over his No Child Left Behind Act said the point of the law is not to punish that fall short but to help them Bush the White House and its allies must do a better job of explaining the goal of holding accountable Congress is working on the law which remains unpopular in many nationwide Student News is a minute commercial free news program that on Headline News at a m as well as on EDUCATION by a team of and the program the top of the day that encourage student participation and in depth special In addition Student News free curriculum at EDUCATION to accompany each program s content Student News along with Classroom Edition is Turner s contribution to Cable in the Classroom Forward this to a friend You have received this because you have up to receive the Student News newsletter Click here to Edit your profile here
0,0,Rev 110: merged from samba4 in http://samba.org/~tridge/ctdb,revision id samba parent samba committer branch nick Mon message from added added file a b SUBSYSTEM o SUBSYSTEM o SUBSYSTEM o o o SUBSYSTEM o common o common o common o common o common o common o common o common o
0,0,Rev 109: pull out common command line code for tests into 	tests/cmdline.c in http://samba.org/~tridge/ctdb,message revision id samba parent samba committer Name object
0,0,AccuWeather.com Alert(tm) Forecast For User|AVCAVC,Day Forecast for Tonight L Mainly clear Tomorrow H Mostly sunny Tomorrow Night L Clear H L Sunny and breezy H L Brilliant sunshine and breezy H L Abundant sunshine but cool H L Mostly cloudy and cool H L Mostly sunny and cool Choose another forecast Enter a or a city state All reserved
0,0,AccuWeather.com Alert(tm) Forecast For User|AVCCVA,Day Forecast for Tonight L Mainly clear Tomorrow H Mostly sunny Tomorrow Night L Clear H L Sunny and breezy H L Brilliant sunshine and breezy H L Abundant sunshine but cool H L Mostly cloudy and cool H L Mostly sunny and cool Choose another forecast Enter a or a city state All reserved
0,0,Re: VmWare,BEGIN MESSAGE Hash I everything from to to in a and am getting quite good at it now The one requirement is a lot of ram since the s ram however much ram the host needs is quite a bit With it s not too bad but it could be better Also s audio performance is not so great If you re just from the window side it s not that much of an issue since you can just play and such on Just my BEGIN SIGNATURE Version END SIGNATURE list ca speech ca mailman
0,0,Re: VmWare,Hello Unfortunately I don t have the good fortune to have a physical serial port I used for the install and the initial configuration of the system because of that After the install I made sure on boot and logged into it again and set up It worked like a charm and now I can just use speech with normal review as you said I yet to try running Gnome But if the performance from the system as it now is any indicator I t be if it worked very well indeed I also plan to try fiddling with serial hardware on the to see if I can get it to be as real serial hardware I report on this as I try it All the best Original Message From To is a screen review system for Sent Subject Re BEGIN MESSAGE Hash Thanks both what you and said is very clear I assume that once you hit g to interact with the you can use normal review and get speech from a serial hardware assuming you correctly the virtual serial port to the machine s physical serial port Did you use to do the install because with the t as simple as I assumed in my previous question or was it simply because you just to use to do the install or because you t have a physical serial port hardware anyone tried running gnome in a machine running on a host If this is all as straight forward as it and as good as it I may not have to worry about gnu compatible hardware I E wireless card on board serial and about the warranty if you resize or remove when looking for a new in the future On Sun at wrote I at least have found it to be a viable alternative so far and would be glad to describe my methodology as best I can I server and it on I then ran the Virtual Machine Console as it s and a new The console is quite easy to navigate at least with Window I had previously a ISO which I used as my image The process of a to the is fairly straightforward if someone more I add them I also switched the adapter which is an to bridged mode because I happen to be on a private network that can handle that sort of thing Finally I booted up the ISO and a few then hit g to switch the input to the I gave an command to switch to an address I knew the password on the root account and From that point I just d into the after alt to switch input back to The install partitioning and kernel compilation went off without a hitch I just made sure to start at boot configure the network appropriately I m glad to answer any you may have I apologize if this been vague I hope I can help Thanks list ca speech ca mailman web site net eu public key net eu authorization add me to your list first Free eu or mail manager EU BEGIN SIGNATURE Version GNU END SIGNATURE list ca speech ca mailman list ca speech ca mailman
0,0,Re: VmWare,message I at least have found the audio quality to be Name object
0,0,svn commit: samba r22234 - in 	branches/SAMBA_4_0/source/cluster/ctdb: . tests,Author Date Mon New Revision samba bin view rev root samba rev Log merge test suite from tree Added source cluster c source cluster h source cluster in source cluster source cluster c source cluster h source cluster c source cluster c source cluster c source cluster c source cluster c Sorry the patch is too large to include please use to see it samba bin view rev root samba rev
0,0,svn commit: samba r22235 - in branches/SAMBA_4_0: 	source/script/tests testprogs/blackbox,Author Date Mon New Revision samba bin view rev root samba rev Log Test and functionality by of a new test Added sh source script sh source script sh source script sh rev source script sh rev script sh script sh script sh script sh PREFIX script sh PREFIX script sh script sh PREFIX upgrade Added sh sh rev sh rev bin sh if then cat with password password file request pac REALM with request pac user FILE PREFIX private PREFIX private REALM echo Test login with bin CONFIGURATION SERVER k yes domain join with bin net join DOMAIN CONFIGURATION W DOMAIN k yes f exit
0,0,svn commit: samba r22236 - in branches/SAMBA_4_0/source: 	heimdal_build lib/socket_wrapper,Author Date Mon New Revision samba bin view rev root samba rev Log Update to s which To make this pass I to add support for and as valid protocol to socket source source h source c Sorry the patch is too large to include please use to see it samba bin view rev root samba rev
0,0,[R] indexing a subset dataframe,Hello I am indexing a subset which was as
0,0,svn commit: samba r22237 - in 	branches/SAMBA_4_0/source/cluster/ctdb: .,message Author Date Mon New Revision samba bin view re Name object
0,0,[R] Simplify simple code,Dear I would simplify following code i i i y i i i i y i i i i y i i i i y i
0,0,[R] newbie rgl (3d interacting plotting) question,I m looking for a way to reuse device Right now every time I run my script I have to close the and the new get assigned ever increasing I know how to do it for regular R plotting device but can not find a solution for thanks math ca R help math list mailman r help PLEASE do read the posting guide R project posting guide and provide minimal self reproducible code
0,0,[Slashdot] Stories for 2007-04-16,Tomcat but need to do more Need to support web security Get stuff done quickly with technology to make your job easier Application Server v based on Apache as us net bid Daily Newsletter In this issue Is Gaining Traction Among US Web Dominance Donkey Post it Fun and Profit With Obsolete Compete In FIRST Competition Are Mobile Out Bees This is How We Catch You Outnumber Critical Security Hole in Wi Fi Working Around Vista Ledger Community A Symmetrical Cosmic Red Square New Not Working In Some Liberal Party Legal File Is Gaining Traction Among from the slow news day posted by Cliff on Input ask article At a recent Ruby Brigade hack night someone how many people used the keyboard layout Out of people used and only were I personally made the switch last after of with What do you use Have you switched to Have you been wanting to make the switch anyone else an increase in adoption of lately Discuss this story at ask Links US Web Dominance from the hello new posted by on The article An anonymous reader A new study that presence of the US and Western on the web is strongly Newly are booming many geographical are showing exponential growth Eastern and South that have never been able to place a in the top are now pushing of established out of this prestigious list This trend is both recent within the last two and Interestingly is seeing it s presence eroded the especially China Discuss this story at Links net net net net index net net Donkey Post it from the time on their posted by on It s funny Laugh article at have the first level of Donkey Post it stuck to the of the building It took a team of about people five to complete the work which will remain in place until May There s a time lapse video of the construction process Discuss this story at Links soe watch v Fun and Profit With Obsolete from the what else are you going to do with them posted by on The Almighty Buck hardware article An anonymous reader C Net a story about the value of aging computer hardware and the subculture of people who collect them The story some of the more enthusiastic currently in the hobby as well as their old school beautiful hardware recently brought a quarter century old Star computer back to life to be used as evidence in a patent lawsuit The pride of his collection is an Apple one of the first in with a now standard graphical interface Such sell for more than In an old barn in Northern that also a collection that a a Alto an early in and early Apple Discuss this story at hardware Links news Fun and profit with obsolete tag top Compete In FIRST Competition from the and high school can only lead to hilarity posted by on Education hardware article A trio of have banded together to succeed in the FIRST Competition The Bobcat from South from Las and and the HERD from Worcester combined to create a versatile robot geared to succeeding at a number of odd These young people had six to perfect their And they had the enthusiasm of any athletic competition From tie to human hair in school colors from that math science and brains can provide a lot of excitement Whether it is computer wiring a motor or scouting to develop strategy said the they develop often go beyond the contest Clearly the event the interest of major such as which will broadcast of the Discuss this story at hardware Links TECH robot compete index Are Mobile Out Bees from the oh i hope this t a late joke posted by on science article wrote with a link to an article on The Independent site about a most unusual scientific theory Some suggest that our love of the mobile phone could cause massive food as the world s fail They are forward the theory that radiation given off by mobile and other hi tech is a possible answer to one of the more bizarre ever to happen in the natural world the abrupt disappearance of the bees that pollinate Discuss this story at science Links news independent environment wildlife science article tid This is How We Catch You from the line and worm posted by on Your article All over of people are being with court action for allegedly like Dream Pinball on Now by show of the anti piracy company s for file on the and the gathering of forensic quality evidence for use in court Discuss this story at Links this is how we catch you Outnumber from the once again is abnormal posted by on The article In news which may surprise some have been found to outnumber in the U S according to a report and for some time The statistics for show a slightly greater number of male Discuss this story at Links Article ca technology story tech Critical Security Hole in Wi Fi from the nobody s perfect posted by on Security it article A flaw been found in a major Wi Fi driver that can allow an attacker to run malicious code and take control of a even when it is not on a Wi Fi network Discuss this story at it Links article id article Working Around Vista from the and posted by on article An anonymous reader there are over you can run on Vista with few if any However number in the of Add to that the that Vista don t support legacy bit code and that the Resource Protection in Vista some and you got a big issue a host of in How To Manage Vista Application Compatibility Among the are Vista s compatibility mode its Program Compatibility Assistant wizard and a little known form of file and registry that s built into the OS What have you with incompatible and are any you deal that could further roil the already adoption picture for Vista Discuss this story at Links Ledger Community from the i can t you posted by on Censorship article of the popular accounting package Ledger were being kept in the dark about a recent license change Two ago a new version of the was but along with it came the silent change of license from to the Ledger Open Source License presumably in an effort to prevent future like As it turns out the author was making deliberate to prevent the community from finding out about the license change No to the Ledger about the license change were getting past moderation and direct to the author were going unanswered Just recently the license was switched back to This behavior is not a first for this particular project and is part of the reason for the original fork Does a project maintainer have an ethical obligation to notify his or her community of a license change What about a legal obligation Discuss this story at Links purple id ledger ledger bin page source license title purple id ledger license no longer when goes bad A Symmetrical Cosmic Red Square from the square posted by on Space science article Remember the hexagon surrounding s north pole Now for our delectation Coward us to Space for a look at a nebula with near perfect bilateral symmetry surrounding a dying star The so Red Square among the most symmetrical ever by If you fold across the principle diagonal axis you get an almost perfect reflection symmetry said the leader of a study of the object recently in Science A possible explanation for the structure s glow if not its shape was advanced in a paper in which the glow of a similar object confusingly the Red Rectangle to exotic space organic Polycyclic Aromatic are normally unstable but may occur in like the nebula in question in that are extremely stable and radiation Discuss this story at science Links science article tid space space New Not Working In Some from the out posted by on article An anonymous reader It that the most recent by specifically Stranger Than Fiction Casino Royale and The Pursuit of have some kind of feature that them unplayable on many This t appear to be covered by the major media yet but this link to a discussion over at a flavor of the people are A and was told the problem is with the new copy protection scheme and they do not intend to fix it it s up to the to update their hardware Discuss this story at Links discussion ie store electronics Liberal Party Legal File from the pirate party platform posted by on The politics article dot The Liberal Party of a unanimous resolution that legal file The party to of any material for non commercial use It also a ban on technology free sampling of other material and shortening the life span of copyright The Liberal Party is the first political party and the first political party to advocate file The Liberal Party s youth wing the resolution Discuss this story at politics Links en no politics culture to be free en Copyright All reserved You have received this message because you to it on To stop this and other from or to add more or change your please go to your user page my You can log in and change your from there
0,0,Re: congratulations to all Debian contributors,On wrote just a point from the i read i found that all of them had the same supposition is only the main repository That s because is only the main repository and non free are part of the project so they use project infrastructure and and so on but not part of the official distribution primary secure jabber net Get free id only To to REQUEST with a subject of Trouble Contact
0,0,[R]  priceIts and yahoo,message Dear R People About ago there were a few about Name object
0,0,svn commit: samba r22238 - in 	branches/SAMBA_4_0/source/heimdal_build: .,Author Date Mon New Revision samba bin view rev root samba rev Log Because these compile in ho they may need on some source source source rev source rev ho ho replace ho End BINARY ho ho replace ho End BINARY
0,0,Rev 111: this is a demonstration of an idea for handling locks in 	ctdb. in http://samba.org/~tridge/ctdb,revision id samba parent samba committer branch nick Mon message this is a demonstration of an idea for handling in The problem we have is this we want the client to be able to access to the by directly the and if the header of the record we are the then process immediately with no overhead of talking across the domain socket a client doing a will use to lock the record while we want the main daemon to be able to set on the record and when those collide with a lock we want the daemon to keep other we don t want to have to send a message from a client to the each time it a lock The solution is shown in this example Note that the expensive fork and blocking lock is only in case of contention so in the median case I think this is zero cost added c c in in common c c include h h too large for the limit is
0,0,svn commit: samba r22239 - in 	branches/SAMBA_4_0/source/lib/replace/test: .,Author metze Date Mon New Revision samba bin view rev root samba rev Log use instead of to make the checker happy metze source replace test c source replace test c source replace test c rev source replace test c rev char test n if failure return code n n return false return false da da if me failure dam got s n n
0,0,svn commit: samba r22240 - in 	branches/SAMBA_3_0/source/lib/replace/test: .,Author metze Date Mon New Revision samba bin view rev root samba rev Log merge from use instead of to make the checker happy metze source replace test c source replace test c source replace test c rev source replace test c rev char test n if failure return code n n return false return false da da if me failure dam got s n n
0,0,ctdb shortcut locking,message and I just checked in some very strange code H Name object
0,0,[KJ][PATCH]readdir.c-kzalloc,Content Type text plain Content Transfer printable combination with off by babu git a c b c index a c b c static file file if file NULL file if file NULL if file NULL return else file file TRUE FALSE Babu Why is it that every time I m with you me believe in magic Content Type application x signature name Content Disposition attachment Content Transfer de
0,0,svn commit: samba r22241 - in 	branches/SAMBA_3_0_25/source/lib/replace/test: .,Author metze Date Mon New Revision samba bin view rev root samba rev Log merge from use instead of to make the checker happy metze source replace test c source replace test c source replace test c rev source replace test c rev char test n if failure return code n n return false return false da da if me failure dam got s n n
0,0,svn commit: samba r22242 - in branches/SAMBA_4_0/source/smbd: .,Author Date Mon New Revision samba bin view rev root samba rev Log now a process model source server c source server c source server c rev source server c rev NULL clustering if model if interactive catch on
0,0,Re: [R] Simplify simple code,On at AM Dong Oh wrote Dear I would simplify following code n y for i in n if i i i i y i if i i i i y i if i i i i y i if i i i i y i y Anyone can help me I hope someone comes up with something better but here is one way Sincerely Dong H Oh D Candidate Economics and Policy Program College of Engineering National University Republic of E mail Mobile Office Department of Mathematics and Computer Science College R help math list mailman r help PLEASE do read the posting guide R project posting guide and provide minimal self reproducible code
0,0,svn commit: samba r22243 - in 	branches/SAMBA_4_0/source/lib/replace/test: .,message Author metze Date Mon New Revision samba bin v Name object
0,0,svn commit: samba r22244 - in 	branches/SAMBA_3_0/source/lib/replace/test: .,Author metze Date Mon New Revision samba bin view rev root samba rev Log merge from remove useless s metze source replace test c source replace test c source replace test c rev source replace test c rev static void test n failure n return true
0,0,svn commit: samba r22245 - in 	branches/SAMBA_3_0_25/source/lib/replace/test: .,Author metze Date Mon New Revision samba bin view rev root samba rev Log merge from remove useless s metze source replace test c source replace test c source replace test c rev source replace test c rev static void test n failure n return true
0,0,Re: ctdb shortcut locking,Content Type text plain us ascii Content Disposition On Mon at samba wrote What do you think Not sure It s certainly cheap in the non case and very little and easy to understand code But I would suspect that it is quite easy to generate very many with that approach And what about the situation where very many are waiting for a lock The child in with it the lock it to free it by Then there s a window where the lock is free and I think it is far from clear that the parent ever the chance to try the because other are sitting there in I might be wrong but I would like to understand that situation Content Type application signature Content Disposition BEGIN SIGNATURE Version GNU alL END SIGNATURE
0,0,[R] Question for install Rapache package.,Hi this is and I am trying to embed R in my apache server However I am problem with installation The R that we can install add on package with command R tar However I try to use it in command and an error Please tell me when I can use the command in c or in the same folder with the file alternative version R help math list mailman r help PLEASE do read the posting guide R project posting guide and provide minimal self reproducible code
0,0,Re: [R] nls.control( ) has no influence on nls( ) !,message on Sun Dear I tried to use control to change t Name object
0,0,Re: ctdb shortcut locking,and I have now fleshed out a more complete picture of how we will do scalable I try and explain it below and we d appreciate your The nomenclature will be client is a client which will be an instance of a daemon for Samba is the daemon pseudo code for in the client do a blocking on the record fetch the header and data for the record if we are not the then ask to make us the if header the reply come in but the daemon the record header to mark us as the do that now in the client we are now the and we have the record locked return record here is the pseudo code in the daemon use a to force migration of the record call call when we get the reply then don t update the header in the daemon instead send the reply up to the client and get it to do the work This it race free as the client the the whole time notice that the above code in the daemon no IO on the and no locking The client is doing all the IO and locking Additionally in the daemon when it a request from a remote node that it to read write the it the event driven code I in the last message to do the try to get the lock in a non blocking fashion if we can t get the lock immediately then use the event driven locking to defer the request until we get the lock if pass in the request as the private data in the so we can retry the request when the event driven locking request return we have the lock process the request normally The risk with all this is that the client will die before it the header on the record thus leaving the with an inconsistent We can handle that in the destructor for the client by that the record header for the last record it on We only have to check at most record per client assuming are single threaded Make sense We should be able to make this race free and it should run as fast as normal Samba on local for the uncontended case
0,0,Re: ctdb shortcut locking,And what about the situation where very many are waiting for a lock The child in with it the lock it to free it by Then there s a window where the lock is free and I think it is far from clear that the parent ever the chance to try the because other are sitting there in I might be wrong but I would like to understand that situation yes but it to be fine in practice You can simulate N contending as fast as they can on one lock the n option to the test prog I m pretty happy with how it even though it can loop more than once in the most heavily case
0,0,svn commit: samba r22246 - in 	branches/SAMBA_4_0/source/lib/replace/test: .,Author metze Date Mon New Revision samba bin view rev root samba rev Log only test once metze source replace test c source replace test c source replace test c rev source replace test c rev ret ret ret ret ret ret ret
0,0,svn commit: samba r22247 - in 	branches/SAMBA_3_0/source/lib/replace/test: .,Author metze Date Mon New Revision samba bin view rev root samba rev Log merge from only test once metze source replace test c source replace test c source replace test c rev source replace test c rev ret ret ret ret ret ret ret
0,0,svn commit: samba r22248 - in 	branches/SAMBA_3_0_25/source/lib/replace/test: .,message Author metze Date Mon New Revision samba bin v Name object
0,0,Re: [R] Question for install Rapache package.,wrote Hi this is and I am trying to embed R in my apache server However I am problem with installation The R that we can install add on package with command R tar However I try to use it in command and an error Please tell me when I can use the command in c or in the same folder with the file alternative version What is the error message Have you the for source on given in the R Installation and Administration manual R help math list mailman r help PLEASE do read the posting guide R project posting guide and provide minimal self reproducible code R help math list mailman r help PLEASE do read the posting guide R project posting guide and provide minimal self reproducible code
0,0,svn commit: samba-docs r1098 - in trunk: manpages-3 smbdotconf/base 	smbdotconf/ldap smbdotconf/locking smbdotconf/logon 	smbdotconf/misc smbdotconf/security smbdotconf/winbind,Author Date Mon New Revision samba bin view rev root samba rev Log Add some missing trunk trunk base trunk trunk trunk locking trunk locking trunk trunk trunk trunk trunk trunk trunk security trunk security trunk trunk trunk trunk rev trunk rev The file is a configuration file for the Samba suite configuration information for the Samba The file is designed to be and by the swat program The file is designed to be and by the swat program The complete description of the file format and possible within are here for reference There are three special global and which are under special The following apply to ordinary section special The following apply to ordinary section trunk base trunk base rev trunk base rev also to the all interface on and for the of reading broadcast If this option is not set then will service name on all of these If is set then will check the source address of any coming in on the will check the source address of any coming in on the broadcast and discard any that don t match the broadcast of the in the parameter list As are received on the other it to refuse to serve to that send that arrive through any not listed in the list Source address does defeat this simple check however so it must not be used seriously as a security feature for If is set then unless the network address is added to the parameter list and swat may not work as is added to the parameter list and swat may not work as due to the covered below To change a password the by default to the address as an client to issue the password change request If address as an client to issue the password change request If is set then unless the network address is added to the parameter list then is added to the parameter list then will fail to connect in it s default mode can be forced to use the primary interface of the local host by its NOT related to Samba s previous support which was by the with option to the configure with option to the configure script The can be set to one of three none server Only available when the backwards with option is to configure See to configure See trunk trunk rev trunk rev The suffix will be to the for the and the Each of these should be given only a relative to the and the Each of these should be given only a relative to the trunk locking trunk locking rev trunk locking rev t support memory almost all do The share that are by this option are and trunk locking trunk locking rev trunk locking rev Well always ask for lock when it is important So in the vast majority of strict locking Auto or strict locking no is acceptable strict locking Auto or strict locking no is acceptable Auto trunk trunk rev trunk rev This is the full to a script that will be run by when a machine is when a machine is added to Samba s domain and a account matching the machine s name with a does not already exist trunk trunk rev trunk rev on this server For that use account as their primary user these and keeping the user list in sync with the is an onerous task This option to create the ON DEMAND when a user the Samba server ON DEMAND when a user the Samba server trunk trunk rev trunk rev This parameter whether or not will honor assigned to specific via either net or one of the user and group manager This parameter is net or one of the user and group manager This parameter is by default It can be disabled to prevent of the Domain group from being able to assign to or which can then result in certain running as root that would normally run under the context of the connected user trunk trunk rev trunk rev This Samba to return the above string with made when a client the generally in a request truncate the to server share when a user does net use home but use the whole string when dealing with net use home but use the whole string when dealing with trunk trunk rev trunk rev samba samba samba samba doc This a full path name to a script by that should start a shutdown procedure trunk trunk rev trunk rev This parameter is only available if Samba been and with the option with If set to yes then Samba will attempt to add or yes then Samba will attempt to add or depending on the system whenever a connection is made to a Samba server may use this to record the user to a Samba share trunk security trunk security rev trunk security rev In a only the owner of a file or directory and the can modify the and on a file If this parameter is set then Samba this restriction and also the primary group owner of a file or directory to modify the and primary group owner of a file or directory to modify the and on that file trunk security trunk security rev trunk security rev This option only effect when the option is set to server domain or server domain or If it is set to no then to connect to a resource from a domain or other than the one which is running in will fail even if that domain is by the remote server trunk trunk rev trunk rev On large it may be necessary to suppress the enumeration of through the and group of system If and group of system If the parameter is no to the system call no to the system call will not return any data Turning off user trunk trunk rev trunk rev samba samba samba samba doc This parameter whether the daemon should operate on without domain component in their without a domain component are as is part of the server s own
